код_модуль,код_курс,код_сотрудник,оценка_курс,отзыв
модуль_6,курс_2,студент_123,3,"Неплохо, но можно было бы улучшить организацию."
модуль_7,курс_2,студент_123,3,"Курс неплохой, но слишком много теории."
модуль_10,курс_2,студент_123,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_2,курс_2,студент_124,3,"Материал неплохой, но иногда скучновато."
модуль_3,курс_2,студент_124,2,Преподаватели не смогли заинтересовать.
модуль_6,курс_2,студент_124,4,Материалы курса на высшем уровне.
модуль_7,курс_2,студент_124,1,Организация учебного процесса оставляет желать лучшего.
модуль_8,курс_2,студент_124,1,"Слишком много теории, мало практики."
модуль_9,курс_2,студент_124,1,"Не понравился курс, материал плохо подан."
модуль_3,курс_2,студент_125,3,"Достаточно информативно, но не хватило времени на практику."
модуль_5,курс_2,студент_125,4,"Замечательный курс, все четко и по делу."
модуль_6,курс_2,студент_125,5,Очень хорошие учебные материалы.
модуль_7,курс_2,студент_125,3,"Достаточно информативно, но не хватило времени на практику."
модуль_9,курс_2,студент_125,2,"Очень скучно, мало полезной информации."
модуль_10,курс_2,студент_125,5,"Замечательный курс, все четко и по делу."
модуль_2,курс_2,студент_126,4,"Отличный курс, много полезной информации."
модуль_6,курс_2,студент_126,1,Курс не оправдал ожиданий.
модуль_9,курс_2,студент_126,3,"Нормально, но хотелось бы больше интерактива."
модуль_10,курс_2,студент_126,4,"Замечательный курс, все четко и по делу."
модуль_2,курс_2,студент_127,1,Курс не оправдал ожиданий.
модуль_4,курс_2,студент_127,3,"Курс неплохой, но слишком много теории."
модуль_6,курс_2,студент_127,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_8,курс_2,студент_127,1,"Материалы устарели, нуждаются в обновлении."
модуль_2,курс_2,студент_128,4,Материалы курса на высшем уровне.
модуль_3,курс_2,студент_128,4,Преподаватели дают много полезных советов.
модуль_4,курс_2,студент_128,1,"Очень скучно, мало полезной информации."
модуль_6,курс_2,студент_128,4,"Отличный курс, много полезной информации."
модуль_7,курс_2,студент_128,3,"Достаточно информативно, но не хватило времени на практику."
модуль_8,курс_2,студент_128,3,"В целом неплохо, но есть куда расти."
модуль_10,курс_2,студент_128,5,Очень хорошие учебные материалы.
модуль_3,курс_2,студент_129,5,Отличная организация учебного процесса.
модуль_7,курс_2,студент_129,5,"Преподаватели супер, материал изложен доступно."
модуль_8,курс_2,студент_129,1,Курс не оправдал ожиданий.
модуль_9,курс_2,студент_129,4,Материалы курса на высшем уровне.
модуль_1,курс_2,студент_130,3,"Курс неплохой, но слишком много теории."
модуль_3,курс_2,студент_130,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_5,курс_2,студент_130,5,Преподаватели дают много полезных советов.
модуль_6,курс_2,студент_130,1,"Очень скучно, мало полезной информации."
модуль_7,курс_2,студент_130,2,"Не понравился курс, материал плохо подан."
модуль_1,курс_2,студент_131,5,"Преподаватели супер, материал изложен доступно."
модуль_5,курс_2,студент_131,2,Материалы курса плохо структурированы.
модуль_9,курс_2,студент_131,2,"Не понравился курс, материал плохо подан."
модуль_10,курс_2,студент_131,3,"Материал неплохой, но иногда скучновато."
модуль_1,курс_2,студент_132,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_3,курс_2,студент_132,5,"Курс превзошел мои ожидания, узнал много нового."
модуль_5,курс_2,студент_132,4,"Много практических занятий, что очень полезно."
модуль_6,курс_2,студент_132,3,"Курс неплохой, но слишком много теории."
модуль_7,курс_2,студент_132,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_9,курс_2,студент_132,3,"Нормально, но хотелось бы больше интерактива."
модуль_10,курс_2,студент_132,4,"Много практических занятий, что очень полезно."
модуль_1,курс_2,студент_133,3,"Неплохо, но можно было бы улучшить организацию."
модуль_2,курс_2,студент_133,2,"Очень разочарован, зря потратил время."
модуль_4,курс_2,студент_133,4,Материалы курса на высшем уровне.
модуль_5,курс_2,студент_133,3,"Курс неплохой, но слишком много теории."
модуль_6,курс_2,студент_133,3,"В целом неплохо, но есть куда расти."
модуль_7,курс_2,студент_133,3,"Нормально, но хотелось бы больше интерактива."
модуль_9,курс_2,студент_133,4,"Курс превзошел мои ожидания, узнал много нового."
модуль_10,курс_2,студент_133,1,Преподаватели не отвечают на вопросы.
модуль_2,курс_2,студент_134,5,"Преподаватели супер, материал изложен доступно."
модуль_5,курс_2,студент_134,1,"Очень разочарован, зря потратил время."
модуль_10,курс_2,студент_134,3,"Курс неплохой, но слишком много теории."
модуль_1,курс_2,студент_135,3,"В целом неплохо, но есть куда расти."
модуль_3,курс_2,студент_135,4,Преподаватели дают много полезных советов.
модуль_5,курс_2,студент_135,3,"Курс неплохой, но слишком много теории."
модуль_7,курс_2,студент_135,5,"Отличный курс, много полезной информации."
модуль_8,курс_2,студент_135,4,"Преподаватели супер, материал изложен доступно."
модуль_9,курс_2,студент_135,4,Отличная организация учебного процесса.
модуль_1,курс_2,студент_136,1,"Очень скучно, мало полезной информации."
модуль_8,курс_2,студент_136,4,"Отличный курс, много полезной информации."
модуль_10,курс_2,студент_136,3,"Материал неплохой, но иногда скучновато."
модуль_3,курс_2,студент_138,4,Очень хорошие учебные материалы.
модуль_4,курс_2,студент_138,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_6,курс_2,студент_138,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_9,курс_2,студент_138,3,"Средний курс, ожидал немного большего."
модуль_5,курс_2,студент_139,3,"Средний курс, ожидал немного большего."
модуль_1,курс_2,студент_140,3,"Курс неплохой, но слишком много теории."
модуль_4,курс_2,студент_140,5,"Много практических занятий, что очень полезно."
модуль_6,курс_2,студент_140,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_7,курс_2,студент_140,4,Отличная организация учебного процесса.
модуль_8,курс_2,студент_140,1,Преподаватели не смогли заинтересовать.
модуль_1,курс_2,студент_141,5,Отличная организация учебного процесса.
модуль_2,курс_2,студент_141,2,Курс не оправдал ожиданий.
модуль_3,курс_2,студент_141,4,Материалы курса на высшем уровне.
модуль_4,курс_2,студент_141,3,"Неплохо, но можно было бы улучшить организацию."
модуль_6,курс_2,студент_141,5,"Много практических занятий, что очень полезно."
модуль_8,курс_2,студент_141,3,"Средний курс, ожидал немного большего."
модуль_10,курс_2,студент_141,4,"Курс превзошел мои ожидания, узнал много нового."
модуль_2,курс_2,студент_142,3,"Достаточно информативно, но не хватило времени на практику."
модуль_3,курс_2,студент_142,1,Материалы курса плохо структурированы.
модуль_4,курс_2,студент_142,4,"Отличный курс, много полезной информации."
модуль_5,курс_2,студент_142,4,"Отличный курс, много полезной информации."
модуль_6,курс_2,студент_142,3,Материалы курса иногда тяжело воспринимаются.
модуль_7,курс_2,студент_142,1,Организация учебного процесса оставляет желать лучшего.
модуль_9,курс_2,студент_142,3,"Неплохо, но можно было бы улучшить организацию."
модуль_1,курс_2,студент_143,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_2,курс_2,студент_143,2,Материалы курса плохо структурированы.
модуль_3,курс_2,студент_143,4,"Замечательный курс, все четко и по делу."
модуль_7,курс_2,студент_143,1,Преподаватели не отвечают на вопросы.
модуль_9,курс_2,студент_143,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_10,курс_2,студент_143,3,"В целом неплохо, но есть куда расти."
модуль_1,курс_2,студент_144,5,Отличная организация учебного процесса.
модуль_4,курс_2,студент_144,1,Курс не оправдал ожиданий.
модуль_9,курс_2,студент_144,2,Материалы курса плохо структурированы.
модуль_10,курс_2,студент_144,1,Преподаватели не смогли заинтересовать.
модуль_1,курс_2,студент_145,4,"Отличный курс, много полезной информации."
модуль_2,курс_2,студент_145,2,Курс не оправдал ожиданий.
модуль_6,курс_2,студент_145,1,Материалы курса плохо структурированы.
модуль_8,курс_2,студент_145,1,"Материалы устарели, нуждаются в обновлении."
модуль_9,курс_2,студент_145,3,"Нормально, но хотелось бы больше интерактива."
модуль_2,курс_2,студент_146,2,Преподаватели не смогли заинтересовать.
модуль_7,курс_2,студент_146,2,"Слишком много теории, мало практики."
модуль_8,курс_2,студент_146,2,Курс не оправдал ожиданий.
модуль_9,курс_2,студент_146,4,"Преподаватели супер, материал изложен доступно."
модуль_10,курс_2,студент_146,3,"Нормально, но хотелось бы больше интерактива."
модуль_1,курс_2,студент_147,1,Курс не оправдал ожиданий.
модуль_2,курс_2,студент_147,2,"Слишком много теории, мало практики."
модуль_5,курс_2,студент_147,3,Материалы курса иногда тяжело воспринимаются.
модуль_6,курс_2,студент_147,5,Материалы курса на высшем уровне.
модуль_9,курс_2,студент_147,2,Курс не оправдал ожиданий.
модуль_10,курс_2,студент_147,1,Организация учебного процесса оставляет желать лучшего.
модуль_3,курс_2,студент_148,3,"Материал неплохой, но иногда скучновато."
модуль_2,курс_2,студент_149,5,Материалы курса на высшем уровне.
модуль_10,курс_2,студент_149,3,"В целом неплохо, но есть куда расти."
модуль_2,курс_2,студент_150,3,Материалы курса иногда тяжело воспринимаются.
модуль_3,курс_2,студент_150,5,"Много практических занятий, что очень полезно."
модуль_4,курс_2,студент_150,1,"Очень скучно, мало полезной информации."
модуль_8,курс_2,студент_150,2,"Не понравился курс, материал плохо подан."
модуль_10,курс_2,студент_150,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_1,курс_2,студент_151,2,Организация учебного процесса оставляет желать лучшего.
модуль_2,курс_2,студент_151,1,Преподаватели не отвечают на вопросы.
модуль_4,курс_2,студент_151,1,"Очень разочарован, зря потратил время."
модуль_5,курс_2,студент_151,1,Преподаватели не смогли заинтересовать.
модуль_6,курс_2,студент_151,3,"В целом неплохо, но есть куда расти."
модуль_7,курс_2,студент_151,2,Преподаватели не смогли заинтересовать.
модуль_8,курс_2,студент_151,2,Преподаватели не смогли заинтересовать.
модуль_2,курс_2,студент_152,5,Материалы курса на высшем уровне.
модуль_3,курс_2,студент_152,2,"Очень скучно, мало полезной информации."
модуль_4,курс_2,студент_152,5,"Замечательный курс, все четко и по делу."
модуль_5,курс_2,студент_152,2,Материалы курса плохо структурированы.
модуль_7,курс_2,студент_152,1,Материалы курса плохо структурированы.
модуль_1,курс_2,студент_153,3,"В целом неплохо, но есть куда расти."
модуль_2,курс_2,студент_153,1,Организация учебного процесса оставляет желать лучшего.
модуль_3,курс_2,студент_153,1,Материалы курса плохо структурированы.
модуль_4,курс_2,студент_153,4,"Курс превзошел мои ожидания, узнал много нового."
модуль_7,курс_2,студент_153,2,"Очень разочарован, зря потратил время."
модуль_8,курс_2,студент_153,1,"Материалы устарели, нуждаются в обновлении."
модуль_1,курс_2,студент_154,4,"Отличный курс, много полезной информации."
модуль_2,курс_2,студент_154,3,"Неплохо, но можно было бы улучшить организацию."
модуль_4,курс_2,студент_154,4,"Много практических занятий, что очень полезно."
модуль_5,курс_2,студент_154,2,"Очень разочарован, зря потратил время."
модуль_6,курс_2,студент_154,1,Организация учебного процесса оставляет желать лучшего.
модуль_7,курс_2,студент_154,5,"Преподаватели супер, материал изложен доступно."
модуль_8,курс_2,студент_154,1,"Очень разочарован, зря потратил время."
модуль_9,курс_2,студент_154,4,Очень хорошие учебные материалы.
модуль_10,курс_2,студент_154,2,Организация учебного процесса оставляет желать лучшего.
модуль_1,курс_2,студент_155,4,"Преподаватели супер, материал изложен доступно."
модуль_2,курс_2,студент_155,3,"Неплохо, но можно было бы улучшить организацию."
модуль_8,курс_2,студент_155,3,"Неплохо, но можно было бы улучшить организацию."
модуль_1,курс_2,студент_156,4,Очень хорошие учебные материалы.
модуль_2,курс_2,студент_156,3,"Достаточно информативно, но не хватило времени на практику."
модуль_3,курс_2,студент_156,3,"Средний курс, ожидал немного большего."
модуль_5,курс_2,студент_156,4,Очень хорошие учебные материалы.
модуль_6,курс_2,студент_156,4,Отличная организация учебного процесса.
модуль_7,курс_2,студент_156,3,"Средний курс, ожидал немного большего."
модуль_1,курс_2,студент_157,5,"Очень понравилось, буду рекомендовать коллегам."
модуль_2,курс_2,студент_157,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_4,курс_2,студент_157,4,"Преподаватели супер, материал изложен доступно."
модуль_5,курс_2,студент_157,3,"Нормально, но хотелось бы больше интерактива."
модуль_8,курс_2,студент_157,5,Материалы курса на высшем уровне.
модуль_9,курс_2,студент_157,4,"Много практических занятий, что очень полезно."
модуль_2,курс_2,студент_158,5,Отличная организация учебного процесса.
модуль_5,курс_2,студент_158,3,"Курс неплохой, но слишком много теории."
модуль_9,курс_2,студент_158,3,"Материал неплохой, но иногда скучновато."
модуль_10,курс_2,студент_158,4,"Очень понравилось, буду рекомендовать коллегам."
модуль_2,курс_2,студент_159,1,"Очень разочарован, зря потратил время."
модуль_4,курс_2,студент_159,4,"Отличный курс, много полезной информации."
модуль_6,курс_2,студент_159,3,"Достаточно информативно, но не хватило времени на практику."
модуль_8,курс_2,студент_159,3,"Нормально, но хотелось бы больше интерактива."
модуль_9,курс_2,студент_159,5,Материалы курса на высшем уровне.
модуль_1,курс_2,студент_160,1,Преподаватели не отвечают на вопросы.
модуль_2,курс_2,студент_160,1,Организация учебного процесса оставляет желать лучшего.
модуль_3,курс_2,студент_160,3,"Курс неплохой, но слишком много теории."
модуль_4,курс_2,студент_160,3,"Неплохо, но можно было бы улучшить организацию."
модуль_6,курс_2,студент_160,3,"Неплохо, но можно было бы улучшить организацию."
модуль_7,курс_2,студент_160,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_8,курс_2,студент_160,4,Очень хорошие учебные материалы.
модуль_9,курс_2,студент_160,3,Материалы курса иногда тяжело воспринимаются.
модуль_1,курс_2,студент_161,1,Преподаватели не смогли заинтересовать.
модуль_2,курс_2,студент_161,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_5,курс_2,студент_161,5,"Курс превзошел мои ожидания, узнал много нового."
модуль_6,курс_2,студент_161,1,Преподаватели не отвечают на вопросы.
модуль_7,курс_2,студент_161,3,"Неплохо, но можно было бы улучшить организацию."
модуль_8,курс_2,студент_161,3,"Курс неплохой, но слишком много теории."
модуль_10,курс_2,студент_161,2,"Не понравился курс, материал плохо подан."
модуль_4,курс_2,студент_162,4,"Преподаватели супер, материал изложен доступно."
модуль_5,курс_2,студент_162,4,"Очень понравилось, буду рекомендовать коллегам."
модуль_7,курс_2,студент_162,1,"Не понравился курс, материал плохо подан."
модуль_2,курс_2,студент_163,3,"Курс неплохой, но слишком много теории."
модуль_5,курс_2,студент_163,3,"Достаточно информативно, но не хватило времени на практику."
модуль_7,курс_2,студент_163,2,"Слишком много теории, мало практики."
модуль_8,курс_2,студент_163,3,"Достаточно информативно, но не хватило времени на практику."
модуль_9,курс_2,студент_163,3,"Материал неплохой, но иногда скучновато."
модуль_1,курс_2,студент_164,3,"Достаточно информативно, но не хватило времени на практику."
модуль_2,курс_2,студент_164,2,Преподаватели не отвечают на вопросы.
модуль_7,курс_2,студент_164,1,"Материалы устарели, нуждаются в обновлении."
модуль_8,курс_2,студент_164,3,"Материал неплохой, но иногда скучновато."
модуль_10,курс_2,студент_164,1,Материалы курса плохо структурированы.
модуль_2,курс_2,студент_165,3,"Достаточно информативно, но не хватило времени на практику."
модуль_5,курс_2,студент_165,4,Очень хорошие учебные материалы.
модуль_7,курс_2,студент_165,3,"Достаточно информативно, но не хватило времени на практику."
модуль_8,курс_2,студент_165,2,"Очень разочарован, зря потратил время."
модуль_10,курс_2,студент_165,1,"Очень скучно, мало полезной информации."
модуль_3,курс_2,студент_166,1,"Слишком много теории, мало практики."
модуль_6,курс_2,студент_166,3,"Нормально, но хотелось бы больше интерактива."
модуль_10,курс_2,студент_166,2,"Очень разочарован, зря потратил время."
модуль_2,курс_2,студент_167,1,"Не понравился курс, материал плохо подан."
модуль_7,курс_2,студент_167,1,Преподаватели не отвечают на вопросы.
модуль_2,курс_2,студент_168,5,"Отличный курс, много полезной информации."
модуль_6,курс_2,студент_168,2,Организация учебного процесса оставляет желать лучшего.
модуль_8,курс_2,студент_168,3,Материалы курса иногда тяжело воспринимаются.
модуль_9,курс_2,студент_168,3,"Средний курс, ожидал немного большего."
модуль_1,курс_2,студент_169,5,"Очень понравилось, буду рекомендовать коллегам."
модуль_3,курс_2,студент_169,1,"Материалы устарели, нуждаются в обновлении."
модуль_4,курс_2,студент_169,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_7,курс_2,студент_169,5,"Отличный курс, много полезной информации."
модуль_9,курс_2,студент_169,5,Отличная организация учебного процесса.
модуль_10,курс_2,студент_169,2,"Очень разочарован, зря потратил время."
модуль_4,курс_2,студент_170,3,"Достаточно информативно, но не хватило времени на практику."
модуль_5,курс_2,студент_170,4,"Очень понравилось, буду рекомендовать коллегам."
модуль_6,курс_2,студент_170,2,"Не понравился курс, материал плохо подан."
модуль_9,курс_2,студент_170,5,Отличная организация учебного процесса.
модуль_10,курс_2,студент_170,3,"Достаточно информативно, но не хватило времени на практику."
модуль_1,курс_2,студент_171,1,"Очень скучно, мало полезной информации."
модуль_2,курс_2,студент_171,4,"Замечательный курс, все четко и по делу."
модуль_3,курс_2,студент_171,5,"Отличный курс, много полезной информации."
модуль_4,курс_2,студент_171,2,"Слишком много теории, мало практики."
модуль_5,курс_2,студент_171,4,Очень хорошие учебные материалы.
модуль_9,курс_2,студент_171,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_10,курс_2,студент_171,1,"Очень разочарован, зря потратил время."
модуль_2,курс_2,студент_172,3,Материалы курса иногда тяжело воспринимаются.
модуль_3,курс_2,студент_172,3,"Материал неплохой, но иногда скучновато."
модуль_6,курс_2,студент_172,3,"Средний курс, ожидал немного большего."
модуль_7,курс_2,студент_172,3,"В целом неплохо, но есть куда расти."
модуль_9,курс_2,студент_172,4,Преподаватели дают много полезных советов.
модуль_1,курс_2,студент_173,3,"В целом неплохо, но есть куда расти."
модуль_2,курс_2,студент_173,3,"Неплохо, но можно было бы улучшить организацию."
модуль_3,курс_2,студент_173,1,"Очень разочарован, зря потратил время."
модуль_4,курс_2,студент_173,5,Преподаватели дают много полезных советов.
модуль_5,курс_2,студент_173,5,"Отличный курс, много полезной информации."
модуль_6,курс_2,студент_173,4,"Преподаватели супер, материал изложен доступно."
модуль_7,курс_2,студент_173,3,"Материал неплохой, но иногда скучновато."
модуль_1,курс_2,студент_174,5,Очень хорошие учебные материалы.
модуль_4,курс_2,студент_174,2,"Очень скучно, мало полезной информации."
модуль_5,курс_2,студент_174,4,"Курс превзошел мои ожидания, узнал много нового."
модуль_7,курс_2,студент_174,5,"Отличный курс, много полезной информации."
модуль_9,курс_2,студент_174,4,"Замечательный курс, все четко и по делу."
модуль_2,курс_2,студент_175,2,"Не понравился курс, материал плохо подан."
модуль_3,курс_2,студент_175,4,"Курс превзошел мои ожидания, узнал много нового."
модуль_4,курс_2,студент_175,2,"Очень скучно, мало полезной информации."
модуль_5,курс_2,студент_175,5,Отличная организация учебного процесса.
модуль_6,курс_2,студент_175,2,"Очень разочарован, зря потратил время."
модуль_8,курс_2,студент_175,3,"Достаточно информативно, но не хватило времени на практику."
модуль_9,курс_2,студент_175,3,Материалы курса иногда тяжело воспринимаются.
модуль_10,курс_2,студент_175,5,Материалы курса на высшем уровне.
модуль_2,курс_2,студент_176,3,"Учебные материалы хорошие, но местами не хватало примеров."
модуль_3,курс_2,студент_176,5,Очень хорошие учебные материалы.
модуль_4,курс_2,студент_176,5,"Очень понравилось, буду рекомендовать коллегам."
модуль_6,курс_2,студент_176,1,Преподаватели не отвечают на вопросы.
модуль_7,курс_2,студент_176,4,Очень хорошие учебные материалы.
модуль_8,курс_2,студент_176,3,"Нормально, но хотелось бы больше интерактива."
модуль_9,курс_2,студент_176,3,Материалы курса иногда тяжело воспринимаются.
модуль_2,курс_2,студент_177,2,Курс не оправдал ожиданий.
модуль_5,курс_2,студент_177,4,"Курс превзошел мои ожидания, узнал много нового."
модуль_6,курс_2,студент_177,3,"Средний курс, ожидал немного большего."
модуль_9,курс_2,студент_177,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_10,курс_2,студент_177,5,Материалы курса на высшем уровне.
модуль_1,курс_2,студент_178,2,"Не понравился курс, материал плохо подан."
модуль_2,курс_2,студент_178,1,"Очень скучно, мало полезной информации."
модуль_4,курс_2,студент_178,3,"Курс неплохой, но слишком много теории."
модуль_7,курс_2,студент_178,1,Организация учебного процесса оставляет желать лучшего.
модуль_10,курс_2,студент_178,2,Организация учебного процесса оставляет желать лучшего.
модуль_1,курс_2,студент_179,1,"Не понравился курс, материал плохо подан."
модуль_2,курс_2,студент_179,3,"Достаточно информативно, но не хватило времени на практику."
модуль_3,курс_2,студент_179,4,"Курс превзошел мои ожидания, узнал много нового."
модуль_10,курс_2,студент_179,3,"Средний курс, ожидал немного большего."
модуль_2,курс_2,студент_180,1,"Материалы устарели, нуждаются в обновлении."
модуль_5,курс_2,студент_180,3,"Материал неплохой, но иногда скучновато."
модуль_7,курс_2,студент_180,4,Преподаватели дают много полезных советов.
модуль_8,курс_2,студент_180,3,"Неплохо, но можно было бы улучшить организацию."
модуль_9,курс_2,студент_180,2,"Слишком много теории, мало практики."
модуль_10,курс_2,студент_180,1,"Не понравился курс, материал плохо подан."
модуль_1,курс_2,студент_181,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_3,курс_2,студент_181,5,Очень хорошие учебные материалы.
модуль_7,курс_2,студент_181,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_8,курс_2,студент_181,5,"Очень понравилось, буду рекомендовать коллегам."
модуль_9,курс_2,студент_181,3,"Средний курс, ожидал немного большего."
модуль_10,курс_2,студент_181,2,"Материалы устарели, нуждаются в обновлении."
модуль_1,курс_2,студент_182,5,Преподаватели дают много полезных советов.
модуль_3,курс_2,студент_182,1,"Материалы устарели, нуждаются в обновлении."
модуль_5,курс_2,студент_182,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_6,курс_2,студент_182,2,Материалы курса плохо структурированы.
модуль_7,курс_2,студент_182,2,Преподаватели не отвечают на вопросы.
модуль_8,курс_2,студент_182,4,"Много практических занятий, что очень полезно."
модуль_1,курс_2,студент_183,2,"Очень скучно, мало полезной информации."
модуль_3,курс_2,студент_183,3,"Курс неплохой, но слишком много теории."
модуль_5,курс_2,студент_183,5,"Курс превзошел мои ожидания, узнал много нового."
модуль_6,курс_2,студент_183,2,"Очень разочарован, зря потратил время."
модуль_8,курс_2,студент_183,2,Организация учебного процесса оставляет желать лучшего.
модуль_4,курс_2,студент_184,1,"Не понравился курс, материал плохо подан."
модуль_5,курс_2,студент_184,4,"Очень понравилось, буду рекомендовать коллегам."
модуль_5,курс_2,студент_185,5,Материалы курса на высшем уровне.
модуль_6,курс_2,студент_185,3,"Средний курс, ожидал немного большего."
модуль_7,курс_2,студент_185,2,Материалы курса плохо структурированы.
модуль_8,курс_2,студент_185,3,Материалы курса иногда тяжело воспринимаются.
модуль_9,курс_2,студент_185,5,"Курс превзошел мои ожидания, узнал много нового."
модуль_10,курс_2,студент_185,4,"Много практических занятий, что очень полезно."
модуль_1,курс_2,студент_186,3,"Курс неплохой, но слишком много теории."
модуль_2,курс_2,студент_186,5,"Отличный курс, много полезной информации."
модуль_3,курс_2,студент_186,3,"Курс хороший, но можно было бы добавить больше практики."
модуль_4,курс_2,студент_186,2,Преподаватели не смогли заинтересовать.
модуль_5,курс_2,студент_186,5,"Очень понравилось, буду рекомендовать коллегам."
модуль_6,курс_2,студент_186,4,"Отличный курс, много полезной информации."
модуль_10,курс_2,студент_186,2,"Очень разочарован, зря потратил время."
модуль_1,курс_2,студент_187,4,Отличная организация учебного процесса.
модуль_4,курс_2,студент_187,4,"Курс превзошел мои ожидания, узнал много нового."
модуль_5,курс_2,студент_187,1,"Очень разочарован, зря потратил время."
модуль_7,курс_2,студент_187,5,Очень хорошие учебные материалы.
модуль_8,курс_2,студент_187,2,Преподаватели не смогли заинтересовать.
модуль_9,курс_2,студент_187,5,Преподаватели дают много полезных советов.
модуль_2,курс_2,студент_188,5,"Очень понравилось, буду рекомендовать коллегам."
модуль_3,курс_2,студент_188,1,Преподаватели не смогли заинтересовать.
модуль_4,курс_2,студент_188,1,Организация учебного процесса оставляет желать лучшего.
модуль_6,курс_2,студент_188,3,"Неплохо, но можно было бы улучшить организацию."
модуль_7,курс_2,студент_188,1,Преподаватели не смогли заинтересовать.
модуль_10,курс_2,студент_188,4,"Курс превзошел мои ожидания, узнал много нового."
модуль_1,курс_2,студент_189,3,Материалы курса иногда тяжело воспринимаются.
модуль_2,курс_2,студент_189,5,"Курс превзошел мои ожидания, узнал много нового."
модуль_3,курс_2,студент_189,5,Очень хорошие учебные материалы.
модуль_6,курс_2,студент_189,3,"В целом неплохо, но есть куда расти."
модуль_7,курс_2,студент_189,1,Преподаватели не смогли заинтересовать.
модуль_9,курс_2,студент_189,2,"Очень разочарован, зря потратил время."
модуль_2,курс_2,студент_190,5,"Преподаватели супер, материал изложен доступно."
модуль_6,курс_2,студент_190,3,"Средний курс, ожидал немного большего."
модуль_8,курс_2,студент_190,1,Преподаватели не смогли заинтересовать.
модуль_1,курс_2,студент_191,3,"Неплохо, но можно было бы улучшить организацию."
модуль_3,курс_2,студент_191,4,Материалы курса на высшем уровне.
модуль_4,курс_2,студент_191,3,"Неплохо, но можно было бы улучшить организацию."
модуль_6,курс_2,студент_191,4,"Замечательный курс, все четко и по делу."
модуль_7,курс_2,студент_191,4,"Очень понравилось, буду рекомендовать коллегам."
модуль_1,курс_2,студент_192,2,"Материалы устарели, нуждаются в обновлении."
модуль_4,курс_2,студент_192,2,"Слишком много теории, мало практики."
модуль_8,курс_2,студент_192,4,Преподаватели дают много полезных советов.
